X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
-71.0884135996797,42.3471856699906,4078,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,0,,-71.088413,42.347177,,,,,1,SINGLE-SPACE,NO,,,,,,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
-71.0884335996859,42.3471786699886,4079,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088433,42.34717,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0885095997096,42.3471586699823,4080,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088509,42.34715,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0885855997334,42.3471376699759,4081,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088585,42.347129,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0886615997571,42.3471176699696,4082,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088661,42.347109,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0887375997809,42.3470966699633,4083,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088737,42.347088,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0888125998043,42.3470766699571,4084,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088812,42.347068,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.088888599828,42.3470556699506,4085,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088888,42.347047,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.088964599852,42.3470356699444,4086,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.088964,42.347027,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0890405998756,42.347014669938,4087,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST,1,,-71.08904,42.347006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0889345998327,42.3468746699148,4088,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088934,42.346866,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,563,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0888035997921,42.3469146699266,4089,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088803,42.346906,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0886735997516,42.3469536699382,4090,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088673,42.346945,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0885425997108,42.34699366995,4091,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088542,42.346985,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,564,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0884115996702,42.3470326699615,4092,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088411,42.347024,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0882805996296,42.3470726699733,4093,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.08828,42.347064,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0881505995891,42.3471116699849,4094,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.08815,42.347103,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0880195995484,42.3471516699967,4095,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,HEME,BOYLSTON ST,1,,-71.088019,42.347143,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873705992883,42.3463396698631,4096,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.08737,42.346331,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,566,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.087347599278,42.3462946698552,4097,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087347,42.346286,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873245992678,42.3462496698475,4098,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087324,42.346241,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873005992574,42.3462036698395,4099,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.0873,42.346195,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0872775992472,42.3461586698316,4100,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087277,42.34615,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.087254599237,42.3461136698239,4101,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087254,42.346105,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0872315992269,42.346068669816,4102,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087231,42.34606,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0872075992163,42.346022669808,4103,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087207,42.346014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0871845992061,42.3459776698002,4104,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087184,42.345969,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0871615991959,42.3459326697924,4105,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.087161,42.345924,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0868635990627,42.3453246696863,4106,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086863,42.345316,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0868305990479,42.3452566696744,4107,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.08683,42.345248,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0867965990328,42.3451886696626,4108,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086796,42.34518,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0867635990182,42.3451206696508,4109,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086763,42.345112,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0865945989427,42.3447796695913,4110,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086594,42.344771,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0865545989251,42.3447006695777,4111,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086554,42.344692,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0865145989074,42.3446216695638,4112,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086514,42.344613,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0864745988896,42.3445416695499,4113,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086474,42.344533,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.086434598872,42.3444626695361,4114,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086434,42.344454,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0863945988542,42.3443836695225,4115,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086394,42.344375,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0863545988365,42.3443046695087,4116,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086354,42.344296,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0863145988188,42.344225669495,4117,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086314,42.344217,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.086274598801,42.344145669481,4118,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086274,42.344137,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0862345987832,42.3440666694673,4119,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086234,42.344058,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0861945987655,42.3439876694535,4120,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,HAVI,MASSACHUSETTS AV,1,,-71.086194,42.343979,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0867175989125,42.3435606693557,4121,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,WEST,EDGERLY RD,1,,-71.086717,42.343552,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,567,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0867475989261,42.3436266693673,4122,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,WEST,EDGERLY RD,1,,-71.086747,42.343618,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0867805989403,42.3436846693773,4123,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,WEST,EDGERLY RD,1,,-71.08678,42.343676,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0868705989818,42.3438886694132,4124,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,WEST,EDGERLY RD,1,,-71.08687,42.34388,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0875625992718,42.3449736695973,4125,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087562,42.344965,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,568,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0875315992581,42.3449096695861,4126,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087531,42.344901,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0875005992441,42.3448456695749,4127,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.0875,42.344837,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0874695992303,42.3447816695637,4128,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087469,42.344773,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0874375992159,42.3447176695526,4129,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087437,42.344709,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0874065992021,42.3446546695416,4130,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087406,42.344646,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873755991883,42.3445906695304,4131,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087375,42.344582,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873445991745,42.3445266695193,4132,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087344,42.344518,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0873135991604,42.3444626695081,4133,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NORW,EDGERLY RD,1,,-71.087313,42.344454,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0872145991169,42.3442736694754,4134,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WEST,EDGERLY RD,1,,-71.087214,42.344265,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.087162599094,42.3441706694574,4135,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WEST,EDGERLY RD,1,,-71.087162,42.344162,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0871115990712,42.3440666694393,4136,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WEST,EDGERLY RD,1,,-71.087111,42.344058,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0870605990483,42.3439626694211,4137,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WEST,EDGERLY RD,1,,-71.08706,42.343954,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0870085990253,42.3438596694032,4138,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,WEST,EDGERLY RD,1,,-71.087008,42.343851,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
-71.0865135989509,42.3453756697072,4139,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ST G,MASSACHUSETTS AV,1,,-71.086513,42.345367,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,1009,0ED,ED,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
